route_id,service_id,trip_id,trip_short_name,direction_id,shape_id,trip_headsign
40751,100163326332,288044,2224,0,328,New York
40751,100263597001,288046,2224,0,328,New York
80,106562487200,288137,353,0,53,Chicago
80,106262687200,288141,353,0,53,Chicago
40751,106462567200,288331,2219,1,326,Washington
40751,100163397200,288334,2219,1,326,Washington
68,112763067200,288364,63,0,350,Toronto
36921,206262006254,288391,239,0,248,Rensselaer
36921,106562066256,288392,239,0,248,Rensselaer
36921,212762006205,288394,283,0,279,Niagara Falls
36921,106562066235,288395,283,0,279,Niagara Falls
36921,106262086212,288396,283,0,279,Niagara Falls
36921,106262156237,288397,283,0,279,Niagara Falls
36921,106262386250,288398,283,0,279,Niagara Falls
36921,106562416249,288399,283,0,279,Niagara Falls
36921,106262516303,288400,283,0,279,Niagara Falls
36921,106562556256,288401,283,0,279,Niagara Falls
36921,106562626305,288402,283,0,279,Niagara Falls
40751,106462497200,288404,2228,0,328,New York
40751,106462567200,288058,2208,0,328,New York
40751,100163397200,288061,2208,0,328,New York
40751,106462987200,288068,2226,0,328,New York
40751,106463547200,288078,2233,1,326,Washington
40751,206262006247,288090,2150,0,327,Boston
40751,106262516289,288092,2150,0,327,Boston
40751,106262926329,288093,2150,0,327,Boston
40751,106263316358,288095,2150,0,327,Boston
40751,106063626365,288097,2150,0,327,Boston
80,106562487200,288119,350,1,52,Pontiac
80,106262687200,288124,350,1,52,Pontiac
80,206562006242,288133,353,0,53,Chicago
80,206262006219,288134,353,0,53,Chicago
80,106262226243,288135,353,0,53,Chicago
80,106262446254,288136,353,0,53,Chicago
80,100262616261,288140,353,0,53,Chicago
40751,106270047200,288194,2105,1,326,Washington
40751,206262006226,288231,2119,1,326,Washington
40751,106262296240,288232,2119,1,326,Washington
40751,106262436247,288233,2119,1,326,Washington
40751,106262516329,288235,2119,1,326,Washington
40751,106263316358,288237,2119,1,326,Washington
40751,106063626365,288239,2119,1,326,Washington
40751,106562486269,288242,2203,1,326,Washington
40751,106562706319,288243,2203,1,326,Washington
40751,100162066213,288322,2219,1,326,Washington
40751,106462076214,288323,2219,1,326,Washington
40751,100162206220,288324,2219,1,326,Washington
40751,106462216221,288325,2219,1,326,Washington
40751,100162276241,288326,2219,1,326,Washington
40751,106462286242,288327,2219,1,326,Washington
40751,106562486249,288328,2219,1,326,Washington
40751,103262506250,288329,2219,1,326,Washington
40751,100162556325,288330,2219,1,326,Washington
40751,100463306330,288332,2219,1,326,Washington
40751,100163326332,288333,2219,1,326,Washington
40751,100263597001,288335,2219,1,326,Washington
36921,100162066241,288368,233,0,248,Rensselaer
36921,106062086246,288369,233,0,248,Rensselaer
36921,106562486255,288370,233,0,248,Rensselaer
36921,102862516253,288372,233,0,248,Rensselaer
42992,100262056212,288385,1233,0,,Pittsfield
42992,106462076242,288386,1233,0,,Pittsfield
42992,100262196254,288387,1233,0,,Pittsfield
42992,109662506256,288389,1233,0,,Pittsfield
36921,112762577200,288393,239,0,248,Rensselaer
36921,112763067200,288403,283,0,279,Niagara Falls
80,206562006242,288113,350,1,52,Pontiac
80,206262006216,288114,350,1,52,Pontiac
80,100862176217,288115,350,1,52,Pontiac
80,100662186219,288116,350,1,52,Pontiac
80,106262226243,288117,350,1,52,Pontiac
80,106262446254,288118,350,1,52,Pontiac
80,100262616261,288122,350,1,52,Pontiac
41080,102062606267,288130,3353,0,,Chicago
